id_transaccion,fecha_venta,fecha_envio,id_cliente,nombre_cliente,apellido_cliente,email_cliente,pais_cliente,genero_cliente,estado_civil_cliente,id_producto,codigo_producto,nombre_producto,categoria_producto,subcategoria_producto,costo_fabricacion,cantidad,precio_unitario,monto_total,metodo_pago
TRX-104841,20250606,20250615,CLI-0581,Pedro Alejandro,Vargas Suarez,pedrovargas91@empresa.com,CO,Male,C,PRD-032,SKU-ELE-032,Producto Smartphones 32,Electronica,Smartphones,47.74,7,74.74,523.18,Paypal
TRX-101654,20250908,20250909,CLI-0600,Diego Marta,Ramirez Martinez,diegoramirez@empresa.com,USA,F,C,PRD-016,SKU-ELE-016,Producto Smartphones 16,Electronica,Smartphones,194.82,9,234.07,2106.63,Paypal
TRX-106882,20250419,20250426,CLI-0250,Carmen Juan,Martinez Perez,carmen.martinez@outlook.com,Estados Unidos,M,Casado,PRD-057,SKU-HOG-057,Producto Iluminacion 57,Hogar,Iluminacion,36.11,13,69.65,905.45,Tarjeta
TRX-101753,20260508,20260510,CLI-0052,Luis,Rodriguez Flores,luisrodriguez@hotmail.com,,Female,C,PRD-052,SKU-ELE-052,Producto Laptops 52,Electronica,Laptops,137.39,3,259.85,779.55,Paypal
TRX-102807,20260401,20260403,CLI-0220,Maria Elena,Garcia Alvarez,mgarcia@gmail.com,MX,Female,S,PRD-062,SKU-HOG-062,Producto Muebles 62,Hogar,Muebles,13.56,3,17.34,52.02,Transferencia
TRX-100526,20251223,20251229,CLI-0473,Luis Miguel,Lopez Vargas,luis.lopez@outlook.com,MX,M,Casado,PRD-017,SKU-ELE-017,Producto Smartphones 17,Electronica,Smartphones,152.07,8,215.53,1724.24,Transferencia
TRX-103539,18/04/2026,20260425,CLI-0502,Carlos,Perez Martinez,carlos.perez@outlook.com,MX,M,C,PRD-025,SKU-ELE-025,Producto Laptops 25,Electronica,Laptops,34.94,12,84.04,1008.48,Paypal
TRX-107210,18/10/2025,20251026,CLI-0289,Luis,Romero Gomez,luisromero@gmail.com,CO,Male,Casado,PRD-002,SKU-DEP-002,Producto Accesorios 2,Deporte,Accesorios,176.37,-2,423.63,-847.26,Tarjeta
TRX-103052,20250905,20250915,CLI-0098,Fernando Miguel,Ramirez Diaz,framirez@outlook.com,USA,M,C,PRD-042,SKU-ELE-042,Producto Smartphones 42,Electronica,Smartphones,154.3,4,201.03,804.12,Efectivo
TRX-109558,0,,CLI-0504,Fernando,Torres Vargas,fernandotorres87@hotmail.com,,F,Casado,PRD-010,SKU-ELE-010,Producto Laptops 10,Electronica,Laptops,76.71,7,166.17,1163.19,Tarjeta
TRX-103062,20260828,20260831,CLI-0589,Luis Sofia,Vargas Ramirez,luis.vargas@hotmail.com,Estados Unidos,Female,S,PRD-013,SKU-ELE-013,Producto Smartphones 13,Electronica,Smartphones,105.79,14,237.49,3324.86,Transferencia
TRX-102831,20250314,20250317,CLI-0180,Diego,Ramirez Garcia,diegoramirez90@empresa.com,Estados Unidos,Male,Soltero,PRD-053,SKU-ELE-053,Producto Smartphones 53,Electronica,Smartphones,151.32,12,274.01,3288.12,Tarjeta
TRX-104511,20250524,20250529,CLI-0502,Carlos,Perez Martinez,carlos.perez@outlook.com,MX,M,C,PRD-070,SKU-ELE-070,Producto Smartphones 70,Electronica,Smartphones,176.03,2,211.71,423.42,Paypal
TRX-106532,20260519,20260524,CLI-0437,Laura Jorge,Rodriguez Lopez,laura.rodriguez@yahoo.com,ES,Male,Soltero,PRD-058,SKU-DEP-058,Producto Calzado 58,Deporte,Calzado,91.03,14,119.55,1673.7,Paypal
TRX-101548,20260517,20260524,CLI-0367,Carmen Elena,Alvarez Garcia,carmenalvarez99@gmail.com,Colombia,M,C,PRD-040,SKU-ELE-040,Producto Laptops 40,Electronica,Laptops,82.67,13,206.33,2682.29,Tarjeta
TRX-108819,20250822,20250823,CLI-0355,Sofia,Gonzalez Martinez,sofia.gonzalez@hotmail.com,Mexico,n/a,Casado,PRD-062,SKU-HOG-062,Producto Muebles 62,Hogar,Muebles,13.56,1,25.72,25.72,Transferencia
TRX-109055,20260619,20260628,CLI-0449,Jorge Alejandro,Martinez Sanchez,jorgemartinez92@hotmail.com,,F,S,PRD-060,SKU-DEP-060,Producto Ropa 60,Deporte,Ropa,43.56,7,95.49,668.43,Paypal
TRX-103829,20260806,,CLI-0206,Ana Marta,Martinez Flores,ana.martinez@hotmail.com,CO,Male,Casado,PRD-031,SKU-HOG-031,Producto Iluminacion 31,Hogar,Iluminacion,65.47,9,97.01,873.09,Paypal
TRX-102247,20251109,20251110,CLI-0439,Carlos Lucia,Flores Sanchez,carlos.flores@gmail.com,ES,F,Soltero,PRD-004,SKU-DEP-004,Producto Calzado 4,Deporte,Calzado,181.83,12,277.19,3326.28,Transferencia
TRX-106357,20260405,20260414,CLI-0300,Rosa Elena,Torres Vargas,rosatorres@yahoo.com,ES,M,C,PRD-074,SKU-DEP-074,Producto Accesorios 74,Deporte,Accesorios,195.28,13,418.15,5435.95,Efectivo
TRX-101135,20260701,20260703,CLI-0468,Marta,Rodriguez Flores,martarodriguez76@yahoo.com,US,Male,C,PRD-009,SKU-DEP-009,Producto Calzado 9,Deporte,Calzado,129.82,6,280.52,0.0,Paypal
TRX-109803,20260809,,CLI-0420,Javier,Rodriguez Sanchez,javierrodriguez@gmail.com,CO,M,Soltero,PRD-024,SKU-DEP-024,Producto Ropa 24,Deporte,Ropa,57.74,2,106.23,212.46,Tarjeta
TRX-102839,20250507,20250509,CLI-0578,Elena,Ruiz Torres,elena.ruiz@empresa.com,Mexico,M,Soltero,PRD-009,SKU-DEP-009,Producto Calzado 9,Deporte,Calzado,129.82,6,275.4,1652.4,Paypal
TRX-108333,20251229,20260101,CLI-0494,Alejandro,Torres Gonzalez,alejandrotorres88@empresa.com,USA,Male,Soltero,PRD-026,SKU-ELE-026,Producto Smartphones 26,Electronica,Smartphones,146.75,3,276.71,830.13,Transferencia
TRX-106491,20250113,20250115,CLI-0559,Juan,Gonzalez Ramirez,jgonzalez@yahoo.com,MX,n/a,C,PRD-080,SKU-ELE-080,Producto Smartphones 80,Electronica,Smartphones,180.62,-2,354.47,-708.94,Tarjeta
TRX-104714,20250529,20250605,CLI-0454,Rosa,Gonzalez Vargas,rosagonzalez79@empresa.com,Mexico,Female,S,PRD-028,SKU-ELE-028,Producto Laptops 28,Electronica,Laptops,163.9,12,353.51,4242.12,Paypal
TRX-105873,20260212,20260213,CLI-0584,Lucia,Ramirez Lopez,lramirez@hotmail.com,USA,F,C,PRD-056,SKU-ELE-056,Producto Smartphones 56,Electronica,Smartphones,9.2,12,21.43,257.16,Transferencia
TRX-102700,20250910,20250919,CLI-0426,Lucia Jorge,Sanchez Martinez,lucia.sanchez@yahoo.com,,Female,C,PRD-014,SKU-ELE-014,Producto Laptops 14,Electronica,Laptops,43.1,4,61.02,244.08,Efectivo
TRX-102534,20251005,20251014,CLI-0276,Carlos,Lopez Romero,carloslopez@yahoo.com,MX,M,Casado,PRD-044,SKU-DEP-044,Producto Accesorios 44,Deporte,Accesorios,90.05,10,131.33,1313.3,Transferencia
TRX-107003,20251031,20251106,CLI-0394,Daniel Lucia,Martinez Lopez,daniel.martinez@yahoo.com,Colombia,Male,Casado,PRD-058,SKU-DEP-058,Producto Calzado 58,Deporte,Calzado,91.03,13,120.31,1564.03,Tarjeta
TRX-100799,20260730,20260803,CLI-0277,Fernando,Suarez Ruiz,fsuarez@gmail.com,Colombia,Male,Soltero,PRD-058,SKU-DEP-058,Producto Calzado 58,Deporte,Calzado,91.03,14,112.1,1569.4,Tarjeta
TRX-109798,20260106,20260113,CLI-0171,Diego Maria,Torres Diaz,diegotorres96@hotmail.com,US,M,Casado,PRD-023,SKU-ELE-023,Producto Laptops 23,Electronica,Laptops,136.95,12,239.89,2878.68,Transferencia
TRX-109378,20260410,20260417,CLI-0413,Diego Miguel,Sanchez Ramirez,dsanchez@outlook.com,Estados Unidos,M,S,PRD-017,SKU-ELE-017,Producto Smartphones 17,Electronica,Smartphones,152.07,1,326.89,326.89,Tarjeta
TRX-109871,20251219,20251224,CLI-0557,Elena Maria,Vargas Alvarez,evargas@outlook.com,US,M,C,PRD-044,SKU-DEP-044,Producto Accesorios 44,Deporte,Accesorios,90.05,9,170.67,1536.03,Paypal
TRX-107482,20250414,20250423,CLI-0331,Javier Luis,Ruiz Gonzalez,javier.ruiz@hotmail.com,,M,Casado,PRD-004,SKU-DEP-004,Producto Calzado 4,Deporte,Calzado,181.83,2,363.45,726.9,Efectivo
TRX-106008,20251016,20251021,CLI-0576,Lucia Maria,Rodriguez Cruz,lucia.rodriguez@hotmail.com,Mexico,Female,C,PRD-036,SKU-DEP-036,Producto Accesorios 36,Deporte,Accesorios,92.56,1,155.47,155.47,Tarjeta
TRX-100189,20250413,20250421,CLI-0346,Laura,Suarez Ruiz,laura.suarez@outlook.com,Colombia,Female,C,PRD-056,SKU-ELE-056,Producto Smartphones 56,Electronica,Smartphones,9.2,4,19.54,78.16,Transferencia
TRX-108092,20251210,20251218,CLI-0463,Miguel Ana,Gonzalez Rodriguez,miguelgonzalez92@yahoo.com,US,Female,C,PRD-036,SKU-DEP-036,Producto Accesorios 36,Deporte,Accesorios,92.56,3,177.87,533.61,Tarjeta
TRX-108251,0,,CLI-0337,Juan Laura,Torres Diaz,juantorres93@yahoo.com,Colombia,Male,Soltero,PRD-073,SKU-ELE-073,Producto Smartphones 73,Electronica,Smartphones,194.69,1,284.34,284.34,Tarjeta
TRX-106306,20251126,20251206,CLI-0371,Maria Laura,Diaz Lopez,maria.diaz@outlook.com,MX,M,C,PRD-009,SKU-DEP-009,Producto Calzado 9,Deporte,Calzado,129.82,14,173.91,2434.74,Transferencia
TRX-101948,20260711,20260716,CLI-0496,Pedro Laura,Vargas Flores,pedro.vargas@empresa.com,Espana,M,Casado,PRD-014,SKU-ELE-014,Producto Laptops 14,Electronica,Laptops,43.1,10,92.92,929.2,Efectivo
TRX-102749,20250116,20250117,CLI-0319,Sofia Maria,Perez Ruiz,sofiaperez85@outlook.com,Estados Unidos,M,C,PRD-035,SKU-HOG-035,Producto Muebles 35,Hogar,Muebles,158.66,11,352.8,3880.8,Tarjeta
TRX-104559,20260315,20260321,CLI-0141,Alejandro,Gonzalez Diaz,agonzalez@outlook.com,,M,Casado,PRD-061,SKU-ELE-061,Producto Smartphones 61,Electronica,Smartphones,146.29,10,291.02,2910.2,Paypal
TRX-108609,20251020,20251021,CLI-0249,Lucia,Lopez Martinez,lucialopez@empresa.com,US,M,Soltero,PRD-036,SKU-DEP-036,Producto Accesorios 36,Deporte,Accesorios,92.56,10,224.88,2248.8,Efectivo
TRX-106028,20250926,20251002,CLI-0380,Javier Maria,Rodriguez Torres,jrodriguez@gmail.com,Mexico,n/a,Casado,PRD-042,SKU-ELE-042,Producto Smartphones 42,Electronica,Smartphones,154.3,7,341.58,2391.06,Paypal
TRX-102458,02/07/2026,20260708,CLI-0117,Lucia Laura,Ruiz Romero,luciaruiz94@hotmail.com,Colombia,F,Soltero,PRD-078,SKU-ELE-078,Producto Smartphones 78,Electronica,Smartphones,198.57,9,410.66,3695.94,Tarjeta
TRX-108851,20250727,20250730,CLI-0142,Rosa,Rodriguez Torres,rosarodriguez@outlook.com,US,F,C,PRD-076,SKU-HOG-076,Producto Iluminacion 76,Hogar,Iluminacion,186.77,12,342.88,4114.56,Transferencia
TRX-109017,20251119,20251128,CLI-0481,Lucia,Alvarez Gomez,luciaalvarez97@hotmail.com,Espana,Female,S,PRD-037,SKU-ELE-037,Producto Laptops 37,Electronica,Laptops,77.16,5,188.43,942.15,Paypal
TRX-109011,20250505,20250514,CLI-0255,Sofia,Cruz Alvarez,sofia.cruz@gmail.com,Colombia,F,S,PRD-011,SKU-DEP-011,Producto Calzado 11,Deporte,Calzado,87.8,2,208.93,417.86,Efectivo
TRX-105179,20260420,20260423,CLI-0107,Juan,Ruiz Cruz,juanruiz@gmail.com,Colombia,Female,S,PRD-040,SKU-ELE-040,Producto Laptops 40,Electronica,Laptops,82.67,5,163.69,818.45,Tarjeta
TRX-105387,20250222,20250223,CLI-0292,Alejandro Miguel,Lopez Torres,alejandrolopez@outlook.com,MX,M,Casado,PRD-034,SKU-DEP-034,Producto Ropa 34,Deporte,Ropa,108.5,10,255.12,2551.2,Efectivo
TRX-105217,20260826,20260901,CLI-0547,Marta,Vargas Sanchez,martavargas@gmail.com,Mexico,M,S,PRD-049,SKU-DEP-049,Producto Ropa 49,Deporte,Ropa,188.34,7,256.72,1797.04,Transferencia
TRX-106090,20251022,20251024,CLI-0050,Juan Jorge,Sanchez Cruz,juansanchez@hotmail.com,Espana,F,Casado,PRD-003,SKU-DEP-003,Producto Ropa 3,Deporte,Ropa,71.68,9,146.86,1321.74,Efectivo
TRX-102415,20250325,20250329,CLI-0235,Ana Marta,Alvarez Martinez,anaalvarez95@hotmail.com,Mexico,n/a,S,PRD-015,SKU-HOG-015,Producto Decoracion 15,Hogar,Decoracion,119.15,5,167.16,835.8,Transferencia
TRX-101542,20260810,20260813,CLI-0249,Lucia,Lopez Martinez,lucialopez@empresa.com,US,M,Soltero,PRD-022,SKU-DEP-022,Producto Accesorios 22,Deporte,Accesorios,180.46,9,323.19,2908.71,Tarjeta
TRX-109267,20260604,20260607,CLI-0321,Diego,Vargas Diaz,diegovargas@hotmail.com,Estados Unidos,M,S,PRD-025,SKU-ELE-025,Producto Laptops 25,Electronica,Laptops,34.94,6,69.76,418.56,Paypal
TRX-101733,20260608,20260612,CLI-0322,Marta Pedro,Flores Martinez,marta.flores@gmail.com,Mexico,M,Casado,PRD-071,SKU-ELE-071,Producto Audio 71,Electronica,Audio,78.61,1,121.57,121.57,Paypal
TRX-107446,20250823,20250827,CLI-0401,Alejandro Jorge,Suarez Flores,alejandrosuarez@empresa.com,Colombia,Female,S,PRD-021,SKU-HOG-021,Producto Iluminacion 21,Hogar,Iluminacion,12.73,9,25.77,231.93,Tarjeta
TRX-108772,20250721,20250723,CLI-0137,Miguel,Gonzalez Martinez,miguelgonzalez76@empresa.com,ES,Female,Casado,PRD-009,SKU-DEP-009,Producto Calzado 9,Deporte,Calzado,129.82,5,320.4,1602.0,Efectivo
TRX-109791,20260617,20260621,CLI-0302,Alejandro Marta,Romero Ramirez,aromero@empresa.com,Mexico,Female,Casado,PRD-053,SKU-ELE-053,Producto Smartphones 53,Electronica,Smartphones,151.32,6,251.94,1511.64,Paypal
TRX-109105,20250414,20250424,CLI-0214,Maria Pedro,Sanchez Romero,mariasanchez@outlook.com,Espana,n/a,C,PRD-033,SKU-DEP-033,Producto Calzado 33,Deporte,Calzado,5.51,7,6.72,47.04,Paypal
TRX-103472,20250705,20250711,CLI-0020,Lucia Jorge,Flores Lopez,luciaflores@empresa.com,Mexico,F,Casado,PRD-015,SKU-HOG-015,Producto Decoracion 15,Hogar,Decoracion,119.15,6,157.0,0.0,Transferencia
TRX-104680,20250317,20250325,CLI-0082,Daniel Jorge,Martinez Flores,dmartinez@gmail.com,Estados Unidos,Female,Casado,PRD-012,SKU-HOG-012,Producto Muebles 12,Hogar,Muebles,14.17,7,32.48,227.36,Transferencia
TRX-108518,20260829,,CLI-0087,Maria Laura,Garcia Vargas,mgarcia@hotmail.com,US,M,S,PRD-065,SKU-ELE-065,Producto Laptops 65,Electronica,Laptops,31.64,10,77.44,774.4,Transferencia
TRX-104536,20260812,20260816,CLI-0379,Jorge Elena,Lopez Cruz,jorge.lopez@yahoo.com,Colombia,Female,Soltero,PRD-025,SKU-ELE-025,Producto Laptops 25,Electronica,Laptops,34.94,6,51.89,311.34,Transferencia
TRX-102272,20260119,20260127,CLI-0043,Juan Elena,Alvarez Rodriguez,jalvarez@yahoo.com,USA,F,C,PRD-008,SKU-HOG-008,Producto Decoracion 8,Hogar,Decoracion,73.75,2,149.27,298.54,Efectivo
TRX-102146,20251206,20251213,CLI-0324,Laura,Flores Perez,lflores@yahoo.com,CO,M,Casado,PRD-025,SKU-ELE-025,Producto Laptops 25,Electronica,Laptops,34.94,6,70.77,424.62,Paypal
TRX-101181,20260403,20260409,CLI-0299,Elena Carlos,Gonzalez Suarez,elena.gonzalez@outlook.com,USA,F,Soltero,PRD-055,SKU-DEP-055,Producto Ropa 55,Deporte,Ropa,46.55,4,81.82,327.28,Tarjeta
TRX-106236,14/04/2026,20260424,CLI-0435,Laura Elena,Sanchez Romero,laurasanchez83@outlook.com,ES,Female,S,PRD-029,SKU-ELE-029,Producto Laptops 29,Electronica,Laptops,191.94,2,380.8,761.6,Transferencia
TRX-101466,20260806,20260809,CLI-0030,Luis Lucia,Rodriguez Alvarez,luisrodriguez86@outlook.com,Espana,n/a,S,PRD-026,SKU-ELE-026,Producto Smartphones 26,Electronica,Smartphones,146.75,8,218.69,1749.52,Efectivo
TRX-101543,20251202,20251211,CLI-0219,Pedro Juan,Ruiz Martinez,pedro.ruiz@gmail.com,Estados Unidos,Male,Casado,PRD-025,SKU-ELE-025,Producto Laptops 25,Electronica,Laptops,34.94,7,79.83,558.81,Paypal
TRX-104302,20250601,20250602,CLI-0554,Fernando Luis,Diaz Cruz,fernandodiaz90@empresa.com,Colombia,n/a,S,PRD-055,SKU-DEP-055,Producto Ropa 55,Deporte,Ropa,46.55,4,86.08,344.32,Transferencia
TRX-100610,20260617,20260624,CLI-0290,Juan Luis,Suarez Martinez,juansuarez83@empresa.com,ES,F,C,PRD-022,SKU-DEP-022,Producto Accesorios 22,Deporte,Accesorios,180.46,4,288.31,1153.24,Transferencia
TRX-107946,20260730,20260809,CLI-0169,Jorge Carlos,Rodriguez Cruz,jrodriguez@gmail.com,US,F,C,PRD-065,SKU-ELE-065,Producto Laptops 65,Electronica,Laptops,31.64,12,69.93,839.16,Transferencia
TRX-105723,20260119,20260127,CLI-0496,Pedro Laura,Vargas Flores,pedro.vargas@empresa.com,Espana,M,Casado,PRD-055,SKU-DEP-055,Producto Ropa 55,Deporte,Ropa,46.55,1,99.34,99.34,Efectivo
TRX-106518,20250531,20250606,CLI-0389,Marta,Martinez Perez,martamartinez90@outlook.com,Estados Unidos,F,Casado,PRD-061,SKU-ELE-061,Producto Smartphones 61,Electronica,Smartphones,146.29,10,309.2,3092.0,Efectivo
TRX-104553,20251027,20251030,CLI-0044,Alejandro Juan,Gomez Ruiz,alejandro.gomez@yahoo.com,,Female,Casado,PRD-019,SKU-HOG-019,Producto Decoracion 19,Hogar,Decoracion,127.71,6,194.11,1164.66,Tarjeta
TRX-105351,20251027,20251102,CLI-0117,Lucia Laura,Ruiz Romero,luciaruiz94@hotmail.com,Colombia,F,Soltero,PRD-059,SKU-ELE-059,Producto Audio 59,Electronica,Audio,21.84,3,45.36,136.08,Efectivo
TRX-100643,20250827,20250906,CLI-0094,Luis Daniel,Torres Sanchez,luis.torres@hotmail.com,US,Female,S,PRD-065,SKU-ELE-065,Producto Laptops 65,Electronica,Laptops,31.64,3,64.33,192.99,Paypal
TRX-101464,20260507,20260515,CLI-0375,Sofia,Ramirez Suarez,sramirez@hotmail.com,ES,F,Casado,PRD-059,SKU-ELE-059,Producto Audio 59,Electronica,Audio,21.84,6,29.31,0.0,Efectivo
TRX-108885,20260407,20260411,CLI-0489,Luis Juan,Diaz Perez,luisdiaz89@outlook.com,MX,Female,Soltero,PRD-068,SKU-HOG-068,Producto Decoracion 68,Hogar,Decoracion,145.32,6,298.39,1790.34,Paypal
TRX-103205,20260115,20260124,CLI-0276,Carlos,Lopez Romero,carloslopez@yahoo.com,MX,M,Casado,PRD-033,SKU-DEP-033,Producto Calzado 33,Deporte,Calzado,5.51,8,7.62,60.96,Tarjeta
TRX-101848,20250527,20250605,CLI-0147,Laura,Sanchez Gonzalez,laura.sanchez@yahoo.com,Mexico,M,Casado,PRD-011,SKU-DEP-011,Producto Calzado 11,Deporte,Calzado,87.8,2,105.78,211.56,Transferencia
TRX-105389,20250807,20250812,CLI-0059,Pedro,Alvarez Perez,palvarez@empresa.com,ES,n/a,S,PRD-031,SKU-HOG-031,Producto Iluminacion 31,Hogar,Iluminacion,65.47,9,89.43,804.87,Efectivo
TRX-104319,20251113,20251116,CLI-0539,Rosa Jorge,Martinez Flores,rmartinez@outlook.com,CO,M,C,PRD-019,SKU-HOG-019,Producto Decoracion 19,Hogar,Decoracion,127.71,3,287.57,862.71,Transferencia
TRX-107858,28/10/2025,20251104,CLI-0178,Juan,Cruz Martinez,juan.cruz@empresa.com,Estados Unidos,Male,C,PRD-079,SKU-DEP-079,Producto Calzado 79,Deporte,Calzado,45.71,13,56.41,733.33,Transferencia
TRX-105333,20260801,,CLI-0507,Javier Jorge,Sanchez Garcia,javiersanchez@outlook.com,Espana,n/a,S,PRD-064,SKU-HOG-064,Producto Decoracion 64,Hogar,Decoracion,107.81,2,264.23,528.46,Efectivo
TRX-108294,20250722,20250725,CLI-0431,Alejandro,Martinez Vargas,alejandro.martinez@outlook.com,Estados Unidos,F,Soltero,PRD-063,SKU-ELE-063,Producto Audio 63,Electronica,Audio,145.22,8,206.75,1654.0,Transferencia
TRX-108824,20260526,20260531,CLI-0203,Juan Jorge,Sanchez Ruiz,juansanchez@empresa.com,Colombia,Female,S,PRD-036,SKU-DEP-036,Producto Accesorios 36,Deporte,Accesorios,92.56,13,217.27,2824.51,Efectivo
TRX-108125,20260818,,CLI-0379,Jorge Elena,Lopez Cruz,jorge.lopez@yahoo.com,Colombia,Female,Soltero,PRD-044,SKU-DEP-044,Producto Accesorios 44,Deporte,Accesorios,90.05,14,114.26,1599.64,Transferencia
TRX-108958,20260115,20260117,CLI-0485,Elena Carmen,Ramirez Diaz,elenaramirez73@hotmail.com,US,Female,Soltero,PRD-019,SKU-HOG-019,Producto Decoracion 19,Hogar,Decoracion,127.71,12,274.24,3290.88,Paypal
TRX-102321,24/05/2026,20260529,CLI-0552,Carlos Alejandro,Romero Lopez,carlos.romero@outlook.com,Espana,Female,Casado,PRD-073,SKU-ELE-073,Producto Smartphones 73,Electronica,Smartphones,194.69,12,354.33,4251.96,Paypal
TRX-106545,20251210,20251212,CLI-0492,Sofia Daniel,Rodriguez Alvarez,sofiarodriguez86@empresa.com,MX,M,S,PRD-057,SKU-HOG-057,Producto Iluminacion 57,Hogar,Iluminacion,36.11,2,52.09,104.18,Paypal
TRX-107066,20260415,20260421,CLI-0590,Laura,Lopez Suarez,laura.lopez@gmail.com,USA,Male,S,PRD-012,SKU-HOG-012,Producto Muebles 12,Hogar,Muebles,14.17,2,17.28,34.56,Tarjeta
TRX-107564,20250609,20250617,CLI-0129,Lucia,Gomez Perez,luciagomez87@hotmail.com,ES,M,C,PRD-043,SKU-DEP-043,Producto Accesorios 43,Deporte,Accesorios,80.2,12,105.18,1262.16,Transferencia
TRX-105088,20260104,20260112,CLI-0297,Miguel,Garcia Sanchez,miguelgarcia79@hotmail.com,US,Female,Soltero,PRD-022,SKU-DEP-022,Producto Accesorios 22,Deporte,Accesorios,180.46,13,381.34,4957.42,Tarjeta
TRX-106623,20250815,20250819,CLI-0164,Miguel Luis,Flores Vargas,miguelflores79@yahoo.com,ES,Female,Soltero,PRD-022,SKU-DEP-022,Producto Accesorios 22,Deporte,Accesorios,180.46,5,315.97,1579.85,Paypal
TRX-106270,13/02/2026,20260214,CLI-0138,Javier,Alvarez Garcia,javieralvarez72@outlook.com,,Male,S,PRD-013,SKU-ELE-013,Producto Smartphones 13,Electronica,Smartphones,105.79,6,153.75,0.0,Paypal
TRX-102523,20250512,20250515,CLI-0164,Miguel Luis,Flores Vargas,miguelflores79@yahoo.com,ES,Female,Soltero,PRD-070,SKU-ELE-070,Producto Smartphones 70,Electronica,Smartphones,176.03,11,223.83,2462.13,Transferencia
TRX-107791,20260827,20260828,CLI-0043,Juan Elena,Alvarez Rodriguez,jalvarez@yahoo.com,USA,F,C,PRD-038,SKU-HOG-038,Producto Decoracion 38,Hogar,Decoracion,68.83,7,112.61,788.27,Paypal
TRX-104795,20260101,20260108,CLI-0487,Diego,Cruz Ruiz,diegocruz@empresa.com,CO,Male,S,PRD-066,SKU-DEP-066,Producto Calzado 66,Deporte,Calzado,163.68,13,219.51,2853.63,Paypal
TRX-100877,20250514,20250524,CLI-0365,Juan,Perez Torres,juanperez74@gmail.com,ES,M,Casado,PRD-059,SKU-ELE-059,Producto Audio 59,Electronica,Audio,21.84,4,53.83,215.32,Tarjeta
TRX-108128,20250315,20250318,CLI-0337,Juan Laura,Torres Diaz,juantorres93@yahoo.com,Colombia,Male,Soltero,PRD-012,SKU-HOG-012,Producto Muebles 12,Hogar,Muebles,14.17,5,33.39,166.95,Tarjeta
TRX-104869,20260805,,CLI-0060,Rosa,Flores Diaz,rosaflores73@outlook.com,,M,S,PRD-059,SKU-ELE-059,Producto Audio 59,Electronica,Audio,21.84,2,26.6,53.2,Tarjeta
TRX-103943,20250618,20250625,CLI-0054,Pedro,Rodriguez Diaz,prodriguez@empresa.com,US,n/a,C,PRD-051,SKU-HOG-051,Producto Muebles 51,Hogar,Muebles,52.95,6,64.35,386.1,Transferencia
TRX-108401,20250506,20250513,CLI-0370,Lucia Alejandro,Gomez Rodriguez,lucia.gomez@hotmail.com,USA,Male,Soltero,PRD-077,SKU-HOG-077,Producto Decoracion 77,Hogar,Decoracion,30.1,10,57.68,576.8,Paypal
TRX-106365,20260404,20260405,CLI-0114,Elena Ana,Gonzalez Rodriguez,elenagonzalez79@outlook.com,Estados Unidos,M,C,PRD-003,SKU-DEP-003,Producto Ropa 3,Deporte,Ropa,71.68,10,126.52,0.0,Efectivo
TRX-100360,20260730,20260801,CLI-0571,Luis,Ramirez Torres,luisramirez@outlook.com,CO,F,S,PRD-030,SKU-ELE-030,Producto Smartphones 30,Electronica,Smartphones,8.23,3,15.46,46.38,Paypal
TRX-106073,20251202,20251208,CLI-0281,Javier Lucia,Ruiz Suarez,javierruiz@outlook.com,CO,M,C,PRD-080,SKU-ELE-080,Producto Smartphones 80,Electronica,Smartphones,180.62,11,403.81,4441.91,Transferencia
TRX-100622,07/04/2025,20250415,CLI-0285,Juan Jorge,Sanchez Romero,juan.sanchez@empresa.com,ES,n/a,Casado,PRD-003,SKU-DEP-003,Producto Ropa 3,Deporte,Ropa,71.68,12,132.03,1584.36,Paypal
TRX-102910,20250731,20250808,CLI-0366,Fernando Daniel,Romero Ramirez,fernandoromero@empresa.com,ES,M,Soltero,PRD-075,SKU-HOG-075,Producto Iluminacion 75,Hogar,Iluminacion,187.64,13,415.26,5398.38,Transferencia
TRX-105353,28/11/2025,20251130,CLI-0538,Javier,Perez Gonzalez,jperez@empresa.com,Colombia,n/a,C,PRD-006,SKU-ELE-006,Producto Audio 6,Electronica,Audio,150.59,13,365.23,0.0,Transferencia
TRX-102199,20260527,20260604,CLI-0013,Daniel Rosa,Ruiz Sanchez,danielruiz@empresa.com,USA,M,S,PRD-062,SKU-HOG-062,Producto Muebles 62,Hogar,Muebles,13.56,10,18.92,189.2,Efectivo
TRX-100632,20260623,20260627,CLI-0301,Miguel,Lopez Sanchez,miguellopez94@yahoo.com,ES,M,Casado,PRD-027,SKU-HOG-027,Producto Muebles 27,Hogar,Muebles,29.13,1,70.6,70.6,Paypal
TRX-106871,20251025,20251026,CLI-0075,Javier Alejandro,Ramirez Suarez,javierramirez86@yahoo.com,,F,C,PRD-050,SKU-HOG-050,Producto Decoracion 50,Hogar,Decoracion,130.41,5,157.63,788.15,Tarjeta
TRX-106405,20251024,20251025,CLI-0256,Daniel Diego,Perez Gomez,danielperez@yahoo.com,ES,n/a,Soltero,PRD-004,SKU-DEP-004,Producto Calzado 4,Deporte,Calzado,181.83,7,446.63,3126.41,Tarjeta
